Age,MonthlyIncome,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
32,2718,No,Non-Travel,953,Research & Development,5,4,Technical Degree,1,1764,2,Male,65,3,1,Research Scientist,2,Single,17674,2,Y,No,14,3,2,80,0,12,3,3,7,7,0,7
38,5811,No,Travel_Rarely,833,Research & Development,18,3,Medical,1,1766,2,Male,60,1,2,Healthcare Representative,4,Married,24539,3,Y,Yes,16,3,3,80,1,15,2,3,1,0,1,0
43,2437,Yes,Travel_Frequently,807,Research & Development,17,3,Technical Degree,1,1767,3,Male,38,2,1,Research Scientist,3,Married,15587,9,Y,Yes,16,3,4,80,1,6,4,3,1,0,0,0
42,2766,No,Travel_Rarely,855,Research & Development,12,3,Medical,1,1768,2,Male,57,3,1,Laboratory Technician,2,Divorced,8952,8,Y,No,22,4,2,80,3,7,6,2,5,3,0,4
55,19038,No,Travel_Rarely,478,Research & Development,2,3,Medical,1,1770,3,Male,60,2,5,Research Director,1,Married,19805,8,Y,No,12,3,2,80,3,34,2,3,1,0,0,0
33,3055,No,Non-Travel,775,Research & Development,4,3,Technical Degree,1,1771,4,Male,90,3,2,Research Scientist,2,Divorced,6194,5,Y,No,15,3,4,80,2,11,2,2,9,8,1,7
41,2289,No,Travel_Rarely,548,Research & Development,9,4,Life Sciences,1,1772,3,Male,94,3,1,Laboratory Technician,1,Divorced,20520,1,Y,No,20,4,2,80,2,5,2,3,5,3,0,4
34,4001,No,Non-Travel,1375,Sales,10,3,Life Sciences,1,1774,4,Male,87,3,2,Sales Executive,3,Divorced,12313,1,Y,Yes,14,3,3,80,1,15,3,3,15,14,0,7
53,12965,No,Non-Travel,661,Research & Development,1,4,Medical,1,1775,1,Female,60,2,4,Manufacturing Director,3,Married,22308,4,Y,Yes,20,4,4,80,3,27,2,2,3,2,0,2
43,3539,No,Travel_Rarely,244,Human Resources,2,3,Life Sciences,1,1778,2,Male,97,3,1,Human Resources,4,Single,5033,0,Y,No,13,3,2,80,0,10,5,3,9,7,1,8
34,6029,No,Travel_Rarely,511,Sales,3,2,Life Sciences,1,1779,4,Female,32,1,2,Sales Executive,4,Single,25353,5,Y,No,12,3,1,80,0,6,3,3,2,2,2,2
21,2679,Yes,Travel_Rarely,337,Sales,7,1,Marketing,1,1780,2,Male,31,3,1,Sales Representative,2,Single,4567,1,Y,No,13,3,2,80,0,1,3,3,1,0,1,0
38,3702,No,Travel_Rarely,1153,Research & Development,6,2,Other,1,1782,4,Female,40,2,1,Laboratory Technician,3,Married,16376,1,Y,No,11,3,2,80,1,5,3,3,5,4,0,4
22,2398,Yes,Travel_Rarely,1294,Research & Development,8,1,Medical,1,1783,3,Female,79,3,1,Laboratory Technician,1,Married,15999,1,Y,Yes,17,3,3,80,0,1,6,3,1,0,0,0
31,5468,No,Travel_Rarely,196,Sales,29,4,Marketing,1,1784,1,Female,91,2,2,Sales Executive,4,Married,13402,1,Y,No,14,3,1,80,2,13,3,3,12,7,5,7
51,13116,No,Travel_Rarely,942,Research & Development,3,3,Technical Degree,1,1786,1,Female,53,3,3,Manager,3,Married,22984,2,Y,No,11,3,4,80,0,15,2,3,2,2,2,2
37,4189,No,Travel_Rarely,589,Sales,9,2,Marketing,1,1787,2,Male,46,2,2,Sales Executive,2,Married,8800,1,Y,No,14,3,1,80,2,5,2,3,5,2,0,3
46,19328,No,Travel_Rarely,734,Research & Development,2,4,Medical,1,1789,3,Male,46,3,5,Research Director,4,Divorced,14218,7,Y,Yes,17,3,3,80,1,24,3,3,2,1,2,2
36,8321,No,Travel_Rarely,1383,Research & Development,10,3,Life Sciences,1,1790,4,Male,90,3,3,Healthcare Representative,1,Married,25949,7,Y,Yes,13,3,4,80,1,15,1,3,12,8,5,7
44,2342,Yes,Travel_Frequently,429,Research & Development,1,2,Medical,1,1792,3,Male,99,3,1,Research Scientist,2,Divorced,11092,1,Y,Yes,12,3,3,80,3,6,2,2,5,3,2,3
37,4071,No,Travel_Rarely,1239,Human Resources,8,2,Other,1,1794,3,Male,89,3,2,Human Resources,2,Divorced,12832,2,Y,No,13,3,3,80,0,19,4,2,10,0,4,7
35,5813,Yes,Travel_Rarely,303,Sales,27,3,Life Sciences,1,1797,3,Male,84,3,2,Sales Executive,4,Single,13492,1,Y,Yes,18,3,4,80,0,10,2,3,10,7,7,7
33,3143,No,Travel_Rarely,867,Research & Development,8,4,Life Sciences,1,1798,4,Male,90,4,1,Research Scientist,1,Married,6076,6,Y,No,19,3,2,80,1,14,1,3,10,8,7,6
28,2044,No,Travel_Rarely,1181,Research & Development,1,3,Life Sciences,1,1799,3,Male,82,3,1,Research Scientist,4,Married,5531,1,Y,No,11,3,3,80,1,5,6,4,5,3,0,3
39,13464,No,Travel_Rarely,1253,Research & Development,10,1,Medical,1,1800,3,Male,65,3,3,Research Director,3,Single,7914,7,Y,No,21,4,3,80,0,9,3,3,4,3,2,2
46,7991,No,Non-Travel,849,Sales,26,2,Life Sciences,1,1801,2,Male,98,2,2,Sales Executive,2,Single,25166,8,Y,No,15,3,3,80,0,6,3,3,2,2,2,2
40,3377,No,Travel_Rarely,616,Research & Development,2,2,Life Sciences,1,1802,3,Female,99,3,1,Laboratory Technician,1,Married,25605,4,Y,No,17,3,4,80,1,7,5,2,4,3,0,2
42,5538,No,Travel_Rarely,1128,Research & Development,13,3,Medical,1,1803,2,Male,95,4,2,Healthcare Representative,1,Married,5696,5,Y,No,18,3,3,80,2,10,2,2,0,0,0,0
35,5762,No,Non-Travel,1180,Research & Development,2,2,Medical,1,1804,2,Male,90,3,2,Manufacturing Director,4,Divorced,24442,2,Y,No,14,3,3,80,1,15,6,3,7,7,1,7
38,2592,No,Non-Travel,1336,Human Resources,2,3,Human Resources,1,1805,1,Male,100,3,1,Human Resources,2,Divorced,7129,5,Y,No,13,3,4,80,3,13,3,3,11,10,3,8
34,5346,Yes,Travel_Frequently,234,Research & Development,9,4,Life Sciences,1,1807,4,Male,93,3,2,Laboratory Technician,1,Married,6208,4,Y,No,17,3,3,80,1,11,3,2,7,1,0,7
37,4213,Yes,Travel_Rarely,370,Research & Development,10,4,Medical,1,1809,4,Male,58,3,2,Manufacturing Director,1,Single,4992,1,Y,No,15,3,2,80,0,10,4,1,10,3,0,8
39,4127,No,Travel_Frequently,766,Sales,20,3,Life Sciences,1,1812,3,Male,83,3,2,Sales Executive,4,Divorced,19188,2,Y,No,18,3,4,80,1,7,6,3,2,1,2,2
43,2438,No,Non-Travel,343,Research & Development,9,3,Life Sciences,1,1813,1,Male,52,3,1,Research Scientist,3,Single,24978,4,Y,No,13,3,3,80,0,7,2,2,3,2,1,2
41,6870,No,Travel_Rarely,447,Research & Development,5,3,Life Sciences,1,1814,2,Male,85,4,2,Healthcare Representative,2,Single,15530,3,Y,No,12,3,1,80,0,11,3,1,3,2,1,2
41,10447,No,Travel_Rarely,796,Sales,4,1,Marketing,1,1815,3,Female,81,3,3,Sales Executive,3,Divorced,26458,0,Y,Yes,13,3,4,80,1,23,3,4,22,14,13,5
30,9667,No,Travel_Rarely,1092,Research & Development,10,3,Medical,1,1816,1,Female,64,3,3,Manufacturing Director,3,Single,2739,9,Y,No,14,3,2,80,0,9,3,3,7,7,0,2
26,2148,Yes,Travel_Rarely,920,Human Resources,20,2,Medical,1,1818,4,Female,69,3,1,Human Resources,2,Married,6889,0,Y,Yes,11,3,3,80,0,6,3,3,5,1,1,4
46,8926,Yes,Travel_Rarely,261,Research & Development,21,2,Medical,1,1821,4,Female,66,3,2,Healthcare Representative,2,Married,10842,4,Y,No,22,4,4,80,1,13,2,4,9,7,3,7
40,6513,No,Travel_Rarely,1194,Research & Development,1,3,Life Sciences,1,1822,3,Female,52,3,2,Healthcare Representative,4,Divorced,9060,4,Y,No,17,3,4,80,1,12,3,3,5,3,0,3
34,6799,No,Travel_Rarely,810,Sales,8,2,Technical Degree,1,1823,2,Male,92,4,2,Sales Executive,3,Married,22128,1,Y,No,21,4,3,80,2,10,5,3,10,8,4,8
58,16291,No,Non-Travel,350,Sales,2,3,Medical,1,1824,2,Male,52,3,4,Manager,2,Divorced,22577,4,Y,No,22,4,4,80,1,37,0,2,16,9,14,14
35,2705,No,Travel_Rarely,185,Research & Development,23,4,Medical,1,1826,2,Male,91,1,1,Laboratory Technician,3,Married,9696,0,Y,No,16,3,2,80,1,6,2,4,5,4,0,3
47,10333,No,Travel_Rarely,1001,Research & Development,4,3,Life Sciences,1,1827,3,Female,92,2,3,Manufacturing Director,2,Divorced,19271,8,Y,Yes,12,3,3,80,1,28,4,3,22,11,14,10
40,4448,No,Travel_Rarely,750,Research & Development,12,3,Life Sciences,1,1829,2,Female,47,3,2,Healthcare Representative,1,Divorced,10748,2,Y,No,12,3,2,80,1,15,3,3,7,4,7,7
54,6854,No,Travel_Rarely,431,Research & Development,7,4,Medical,1,1830,4,Female,68,3,2,Research Scientist,4,Married,15696,4,Y,No,15,3,2,80,1,14,2,2,7,1,1,7
31,9637,No,Travel_Frequently,1125,Sales,7,4,Marketing,1,1833,1,Female,68,3,3,Sales Executive,1,Married,8277,2,Y,No,14,3,4,80,2,9,3,3,3,2,2,2
28,3591,No,Travel_Rarely,1217,Research & Development,1,3,Medical,1,1834,3,Female,67,3,1,Research Scientist,1,Married,12719,1,Y,No,25,4,3,80,1,3,3,3,3,2,1,2
38,5405,No,Travel_Rarely,723,Sales,2,4,Marketing,1,1835,2,Female,77,1,2,Sales Representative,4,Married,4244,2,Y,Yes,20,4,1,80,2,20,4,2,4,2,0,3
26,4684,No,Travel_Rarely,572,Sales,10,3,Medical,1,1836,3,Male,46,3,2,Sales Executive,4,Single,9125,1,Y,No,13,3,1,80,0,5,4,3,5,3,1,2
58,15787,No,Travel_Frequently,1216,Research & Development,15,4,Life Sciences,1,1837,1,Male,87,3,4,Research Director,3,Married,21624,2,Y,Yes,14,3,2,80,0,23,3,3,2,2,2,2
18,1514,No,Non-Travel,1431,Research & Development,14,3,Medical,1,1839,2,Female,33,3,1,Research Scientist,3,Single,8018,1,Y,No,16,3,3,80,0,0,4,1,0,0,0,0
31,2956,Yes,Travel_Rarely,359,Human Resources,18,5,Human Resources,1,1842,4,Male,89,4,1,Human Resources,1,Married,21495,0,Y,No,17,3,3,80,0,2,4,3,1,0,0,0
29,2335,Yes,Travel_Rarely,350,Human Resources,13,3,Human Resources,1,1844,1,Male,56,2,1,Human Resources,1,Divorced,3157,4,Y,Yes,15,3,4,80,3,4,3,3,2,2,2,0
45,5154,No,Non-Travel,589,Sales,2,4,Life Sciences,1,1845,3,Female,67,3,2,Sales Executive,3,Married,19665,4,Y,No,22,4,2,80,2,10,3,4,8,7,5,7
36,6962,No,Travel_Rarely,430,Research & Development,2,4,Other,1,1847,4,Female,73,3,2,Research Scientist,2,Married,19573,4,Y,Yes,22,4,4,80,1,15,2,3,1,0,0,0
43,5675,No,Travel_Frequently,1422,Sales,2,4,Life Sciences,1,1849,1,Male,92,3,2,Sales Executive,4,Married,19246,1,Y,No,20,4,3,80,1,7,5,3,7,7,7,7
27,2379,No,Travel_Frequently,1297,Research & Development,5,2,Life Sciences,1,1850,4,Female,53,3,1,Laboratory Technician,4,Single,19826,0,Y,Yes,14,3,3,80,0,6,3,2,5,4,0,2
29,3812,No,Travel_Frequently,574,Research & Development,20,1,Medical,1,1852,4,Male,40,3,1,Laboratory Technician,4,Married,7003,1,Y,No,13,3,2,80,0,11,3,4,11,8,3,10
32,4648,No,Travel_Frequently,1318,Sales,10,4,Marketing,1,1853,4,Male,79,3,2,Sales Executive,4,Single,26075,8,Y,No,13,3,3,80,0,4,2,4,0,0,0,0
42,2936,No,Non-Travel,355,Research & Development,10,4,Technical Degree,1,1854,3,Male,38,3,1,Research Scientist,3,Married,6161,3,Y,No,22,4,2,80,2,10,1,2,6,3,3,3
47,2105,No,Travel_Rarely,207,Research & Development,9,4,Life Sciences,1,1856,2,Female,64,3,1,Laboratory Technician,3,Single,5411,4,Y,No,12,3,3,80,0,7,2,3,2,2,2,0
46,8578,No,Travel_Rarely,706,Research & Development,2,2,Life Sciences,1,1857,4,Male,82,3,3,Manufacturing Director,4,Divorced,19989,3,Y,No,14,3,3,80,1,12,4,2,9,8,4,7
28,2706,No,Non-Travel,280,Human Resources,1,2,Life Sciences,1,1858,3,Male,43,3,1,Human Resources,4,Divorced,10494,1,Y,No,15,3,2,80,1,3,2,3,3,2,2,2
29,6384,No,Travel_Rarely,726,Research & Development,29,1,Life Sciences,1,1859,4,Male,93,1,2,Healthcare Representative,3,Divorced,21143,8,Y,No,17,3,4,80,2,11,3,3,7,0,1,6
42,3968,No,Travel_Rarely,1142,Research & Development,8,3,Life Sciences,1,1860,4,Male,81,3,1,Laboratory Technician,3,Single,13624,4,Y,No,13,3,4,80,0,8,3,3,0,0,0,0
32,9907,Yes,Travel_Rarely,414,Sales,2,4,Marketing,1,1862,3,Male,82,2,2,Sales Executive,2,Single,26186,7,Y,Yes,12,3,3,80,0,7,3,2,2,2,2,2
46,13225,No,Travel_Rarely,1319,Sales,3,3,Technical Degree,1,1863,1,Female,45,4,4,Sales Executive,1,Divorced,7739,2,Y,No,12,3,4,80,1,25,5,3,19,17,2,8
27,3540,No,Travel_Rarely,728,Sales,23,1,Medical,1,1864,2,Female,36,2,2,Sales Representative,3,Married,7018,1,Y,No,21,4,4,80,1,9,5,3,9,8,5,8
29,2804,No,Travel_Rarely,352,Human Resources,6,1,Medical,1,1865,4,Male,87,2,1,Human Resources,2,Married,15434,1,Y,No,11,3,4,80,0,1,3,3,1,0,0,0
43,19392,No,Travel_Rarely,823,Research & Development,6,3,Medical,1,1866,1,Female,81,2,5,Manager,3,Married,22539,7,Y,No,13,3,4,80,0,21,2,3,16,12,6,14
48,19665,No,Travel_Rarely,1224,Research & Development,10,3,Life Sciences,1,1867,4,Male,91,2,5,Research Director,2,Married,13583,4,Y,No,12,3,4,80,0,29,3,3,22,10,12,9
29,2439,Yes,Travel_Frequently,459,Research & Development,24,2,Life Sciences,1,1868,4,Male,73,2,1,Research Scientist,4,Single,14753,1,Y,Yes,24,4,2,80,0,1,3,2,1,0,1,0
46,7314,Yes,Travel_Rarely,1254,Sales,10,3,Life Sciences,1,1869,3,Female,64,3,3,Sales Executive,2,Married,14011,5,Y,No,21,4,3,80,3,14,2,3,8,7,0,7
27,4774,No,Travel_Frequently,1131,Research & Development,15,3,Life Sciences,1,1870,4,Female,77,2,1,Research Scientist,1,Married,23844,0,Y,No,19,3,4,80,1,8,2,2,7,6,7,3
39,3902,No,Travel_Rarely,835,Research & Development,19,4,Other,1,1871,4,Male,41,3,2,Research Scientist,4,Divorced,5141,8,Y,No,14,3,2,80,3,7,2,3,2,2,2,2
55,2662,No,Travel_Rarely,836,Research & Development,2,4,Technical Degree,1,1873,2,Male,98,2,1,Research Scientist,4,Married,7975,8,Y,No,20,4,2,80,1,19,2,4,5,2,0,4
28,2856,No,Travel_Rarely,1172,Sales,3,3,Medical,1,1875,2,Female,78,3,1,Sales Representative,2,Married,3692,1,Y,No,19,3,4,80,1,1,3,3,1,0,0,0
30,1081,Yes,Travel_Rarely,945,Sales,9,3,Medical,1,1876,2,Male,89,3,1,Sales Representative,4,Single,16019,1,Y,No,13,3,3,80,0,1,3,2,1,0,0,0
22,2472,Yes,Travel_Rarely,391,Research & Development,7,1,Life Sciences,1,1878,4,Male,75,3,1,Research Scientist,2,Single,26092,1,Y,Yes,23,4,1,80,0,1,2,3,1,0,0,0
36,5673,No,Travel_Rarely,1266,Sales,10,4,Technical Degree,1,1880,2,Female,63,2,2,Sales Executive,3,Married,6060,1,Y,Yes,13,3,1,80,1,10,4,3,10,9,1,7
31,4197,No,Travel_Rarely,311,Research & Development,20,3,Life Sciences,1,1881,2,Male,89,3,2,Laboratory Technician,3,Divorced,18624,1,Y,No,11,3,1,80,1,10,2,3,10,8,0,2
34,9713,No,Travel_Rarely,1480,Sales,4,3,Life Sciences,1,1882,3,Male,64,3,3,Sales Executive,4,Married,24444,2,Y,Yes,13,3,4,80,3,9,3,3,5,3,1,0
29,2062,No,Travel_Rarely,592,Research & Development,7,3,Life Sciences,1,1883,4,Male,59,3,1,Laboratory Technician,1,Single,19384,3,Y,No,14,3,2,80,0,11,2,3,3,2,1,2
37,4284,No,Travel_Rarely,783,Research & Development,7,4,Medical,1,1885,4,Male,78,3,2,Research Scientist,1,Married,13588,5,Y,Yes,22,4,3,80,1,16,2,3,5,3,0,4
35,4788,No,Travel_Rarely,219,Research & Development,16,2,Other,1,1886,4,Female,44,2,2,Manufacturing Director,2,Married,25388,0,Y,Yes,11,3,4,80,0,4,2,3,3,2,0,2
45,5906,No,Travel_Rarely,556,Research & Development,25,2,Life Sciences,1,1888,2,Female,93,2,2,Manufacturing Director,4,Married,23888,0,Y,No,13,3,4,80,2,10,2,2,9,8,3,8
36,3886,No,Travel_Frequently,1213,Human Resources,2,1,Human Resources,1,1890,2,Male,94,2,2,Human Resources,4,Single,4223,1,Y,No,21,4,4,80,0,10,2,2,10,1,0,8
40,16823,No,Travel_Rarely,1137,Research & Development,1,4,Life Sciences,1,1892,1,Male,98,3,4,Manager,1,Divorced,18991,2,Y,No,11,3,1,80,1,22,3,3,19,7,11,16
26,2933,No,Travel_Rarely,482,Research & Development,1,2,Life Sciences,1,1893,2,Female,90,2,1,Research Scientist,3,Married,14908,1,Y,Yes,13,3,3,80,1,1,3,2,1,0,1,0
27,6500,No,Travel_Rarely,511,Sales,2,2,Medical,1,1898,1,Female,89,4,2,Sales Executive,3,Single,26997,0,Y,No,14,3,2,80,0,9,5,2,8,7,0,7
48,17174,No,Travel_Frequently,117,Research & Development,22,3,Medical,1,1900,4,Female,58,3,4,Manager,4,Divorced,2437,3,Y,No,11,3,2,80,1,24,3,3,22,17,4,7
44,5033,No,Travel_Rarely,170,Research & Development,1,4,Life Sciences,1,1903,2,Male,78,4,2,Healthcare Representative,1,Married,9364,2,Y,No,15,3,4,80,1,10,5,3,2,0,2,2
34,2307,Yes,Non-Travel,967,Research & Development,16,4,Technical Degree,1,1905,4,Male,85,1,1,Research Scientist,1,Married,14460,1,Y,Yes,23,4,2,80,1,5,2,3,5,2,3,0
56,2587,Yes,Travel_Rarely,1162,Research & Development,24,2,Life Sciences,1,1907,1,Male,97,3,1,Laboratory Technician,4,Single,10261,1,Y,No,16,3,4,80,0,5,3,3,4,2,1,0
36,5507,No,Travel_Rarely,335,Sales,17,2,Marketing,1,1908,3,Male,33,2,2,Sales Executive,2,Married,16822,2,Y,No,16,3,3,80,2,12,1,1,4,2,1,3
41,4393,No,Travel_Rarely,337,Sales,8,3,Marketing,1,1909,3,Female,54,3,2,Sales Executive,2,Married,26841,5,Y,No,21,4,3,80,1,14,3,3,5,4,1,4
42,13348,No,Travel_Rarely,1396,Research & Development,6,3,Medical,1,1911,3,Male,83,3,3,Research Director,1,Married,14842,9,Y,No,13,3,2,80,1,18,3,4,13,7,5,7
31,6583,No,Travel_Rarely,1079,Sales,10,2,Medical,1,1912,3,Female,86,3,2,Sales Executive,4,Divorced,20115,2,Y,Yes,11,3,4,80,1,8,2,3,5,2,1,4
34,8103,No,Travel_Rarely,735,Sales,3,1,Medical,1,1915,4,Female,75,2,2,Sales Executive,4,Married,16495,3,Y,Yes,12,3,3,80,0,9,3,2,4,2,0,1
31,3978,No,Travel_Rarely,471,Research & Development,4,3,Medical,1,1916,1,Female,62,4,1,Laboratory Technician,3,Divorced,16031,8,Y,No,12,3,2,80,1,4,0,2,2,2,2,2
26,2544,No,Travel_Frequently,1096,Research & Development,6,3,Other,1,1918,3,Male,61,4,1,Laboratory Technician,4,Married,7102,0,Y,No,18,3,1,80,1,8,3,3,7,7,7,7
45,5399,No,Travel_Frequently,1297,Research & Development,1,4,Medical,1,1922,2,Male,44,3,2,Healthcare Representative,3,Single,14511,4,Y,No,12,3,3,80,0,12,3,3,4,2,0,3
33,5487,No,Travel_Rarely,217,Sales,10,4,Marketing,1,1924,2,Male,43,3,2,Sales Executive,3,Single,10410,1,Y,No,14,3,2,80,0,10,2,2,10,4,0,9
28,6834,No,Travel_Frequently,783,Sales,1,2,Life Sciences,1,1927,3,Male,42,2,2,Sales Executive,4,Married,19255,1,Y,Yes,12,3,3,80,1,7,2,3,7,7,0,7
29,1091,Yes,Travel_Frequently,746,Sales,24,3,Technical Degree,1,1928,3,Male,45,4,1,Sales Representative,1,Single,10642,1,Y,No,17,3,4,80,0,1,3,3,1,0,0,0
39,5736,No,Non-Travel,1251,Sales,21,4,Life Sciences,1,1929,1,Female,32,1,2,Sales Executive,3,Married,3987,6,Y,No,19,3,3,80,1,10,1,3,3,2,1,2
27,2226,No,Travel_Rarely,1354,Research & Development,2,4,Technical Degree,1,1931,2,Male,41,3,1,Research Scientist,2,Married,6073,1,Y,No,11,3,3,80,1,6,3,2,5,3,1,2
34,5747,No,Travel_Frequently,735,Research & Development,22,4,Other,1,1932,3,Male,86,2,2,Research Scientist,4,Married,26496,1,Y,Yes,15,3,2,80,0,16,3,3,15,10,6,11
28,9854,Yes,Travel_Rarely,1475,Sales,13,2,Marketing,1,1933,4,Female,84,3,2,Sales Executive,3,Single,23352,3,Y,Yes,11,3,4,80,0,6,0,3,2,0,2,2
47,5467,No,Non-Travel,1169,Research & Development,14,4,Technical Degree,1,1934,3,Male,64,3,2,Research Scientist,2,Married,2125,8,Y,No,18,3,3,80,1,16,4,4,8,7,1,7
56,5380,No,Travel_Rarely,1443,Sales,11,5,Marketing,1,1935,4,Female,89,2,2,Sales Executive,1,Married,20328,4,Y,No,16,3,3,80,1,6,3,3,0,0,0,0
39,5151,No,Travel_Rarely,867,Research & Development,9,2,Medical,1,1936,1,Male,87,3,2,Manufacturing Director,1,Married,12315,1,Y,No,25,4,4,80,1,10,3,3,10,0,7,9
38,2133,No,Travel_Frequently,1394,Research & Development,8,3,Medical,1,1937,4,Female,58,2,2,Research Scientist,2,Divorced,18115,1,Y,Yes,16,3,3,80,1,20,3,3,20,11,0,7
58,17875,No,Travel_Rarely,605,Sales,21,3,Life Sciences,1,1938,4,Female,72,3,4,Manager,4,Married,11761,4,Y,Yes,13,3,3,80,1,29,2,2,1,0,0,0
32,2432,Yes,Travel_Frequently,238,Research & Development,5,2,Life Sciences,1,1939,1,Female,47,4,1,Research Scientist,3,Single,15318,3,Y,Yes,14,3,1,80,0,8,2,3,4,1,0,3
38,4771,No,Travel_Rarely,1206,Research & Development,9,2,Life Sciences,1,1940,2,Male,71,3,1,Research Scientist,4,Divorced,14293,2,Y,No,19,3,4,80,2,10,0,4,5,2,0,3
49,19161,No,Travel_Frequently,1064,Research & Development,2,1,Life Sciences,1,1941,2,Male,42,3,5,Research Director,4,Married,13738,3,Y,No,15,3,4,80,0,28,3,3,5,4,4,3
42,5087,No,Travel_Rarely,419,Sales,12,4,Marketing,1,1943,2,Male,77,3,2,Sales Executive,4,Divorced,2900,3,Y,Yes,12,3,3,80,2,14,4,3,0,0,0,0
27,2863,Yes,Travel_Frequently,1337,Human Resources,22,3,Human Resources,1,1944,1,Female,58,2,1,Human Resources,2,Married,19555,1,Y,No,12,3,1,80,0,1,2,3,1,0,0,0
35,5561,No,Travel_Rarely,682,Sales,18,4,Medical,1,1945,2,Male,71,3,2,Sales Executive,1,Married,15975,0,Y,No,16,3,4,80,1,6,2,1,5,3,0,4
28,2144,No,Non-Travel,1103,Research & Development,16,3,Medical,1,1947,3,Male,49,3,1,Research Scientist,3,Single,2122,1,Y,No,14,3,3,80,0,5,3,2,5,3,1,4
31,3065,No,Non-Travel,976,Research & Development,3,2,Medical,1,1948,3,Male,48,3,1,Research Scientist,1,Divorced,3995,1,Y,Yes,13,3,4,80,1,4,3,4,4,2,2,3
36,2810,No,Non-Travel,1351,Research & Development,9,4,Life Sciences,1,1949,1,Male,66,4,1,Laboratory Technician,2,Married,9238,1,Y,No,22,4,2,80,0,5,3,3,5,4,0,2
34,9888,No,Travel_Rarely,937,Sales,1,3,Marketing,1,1950,1,Male,32,3,3,Sales Executive,4,Single,6770,1,Y,No,21,4,1,80,0,14,3,2,14,8,2,1
34,8628,No,Travel_Rarely,1239,Sales,13,4,Medical,1,1951,4,Male,39,3,3,Sales Executive,3,Divorced,22914,1,Y,No,18,3,3,80,1,9,2,2,8,7,1,1
26,2867,No,Travel_Rarely,157,Research & Development,1,3,Medical,1,1952,3,Male,95,3,1,Laboratory Technician,1,Single,20006,0,Y,No,13,3,4,80,0,8,6,2,7,7,7,6
29,5373,No,Travel_Rarely,136,Research & Development,1,3,Life Sciences,1,1954,1,Male,89,3,2,Healthcare Representative,1,Married,6225,0,Y,No,12,3,1,80,1,6,5,2,5,3,0,2
32,6667,No,Non-Travel,1146,Research & Development,15,4,Medical,1,1955,3,Female,34,3,2,Healthcare Representative,4,Divorced,16542,5,Y,No,18,3,2,80,1,9,6,3,5,1,1,2
31,5003,No,Travel_Frequently,1125,Research & Development,1,3,Life Sciences,1,1956,4,Male,48,1,2,Research Scientist,1,Married,5771,1,Y,No,21,4,2,80,0,10,6,3,10,8,8,7
28,2367,Yes,Travel_Rarely,1404,Research & Development,17,3,Technical Degree,1,1960,3,Male,32,2,1,Laboratory Technician,4,Divorced,18779,5,Y,No,12,3,1,80,1,6,2,2,4,1,0,3
38,2858,No,Travel_Rarely,1404,Sales,1,3,Life Sciences,1,1961,1,Male,59,2,1,Sales Representative,1,Single,11473,4,Y,No,14,3,1,80,0,20,3,2,1,0,0,0
35,5204,No,Travel_Rarely,1224,Sales,7,4,Life Sciences,1,1962,3,Female,55,3,2,Sales Executive,4,Married,13586,1,Y,Yes,11,3,4,80,0,10,2,3,10,8,0,9
27,4105,No,Travel_Rarely,954,Sales,9,3,Marketing,1,1965,4,Male,44,3,2,Sales Executive,4,Single,5099,1,Y,No,14,3,1,80,0,7,5,3,7,7,0,7
32,9679,No,Travel_Rarely,1373,Research & Development,5,4,Life Sciences,1,1966,4,Male,56,2,2,Manufacturing Director,4,Single,10138,8,Y,No,24,4,2,80,0,8,1,3,1,0,0,0
31,5617,Yes,Travel_Frequently,754,Sales,26,4,Marketing,1,1967,1,Male,63,3,2,Sales Executive,4,Married,21075,1,Y,Yes,11,3,3,80,0,10,4,3,10,7,0,8
53,10448,Yes,Travel_Rarely,1168,Sales,24,4,Life Sciences,1,1968,1,Male,66,3,3,Sales Executive,1,Single,5843,6,Y,Yes,13,3,2,80,0,15,2,2,2,2,2,2
54,2897,No,Travel_Rarely,155,Research & Development,9,2,Life Sciences,1,1969,1,Female,67,3,2,Research Scientist,3,Married,22474,3,Y,No,11,3,3,80,2,9,6,2,4,3,2,3
33,5968,No,Travel_Frequently,1303,Research & Development,7,2,Life Sciences,1,1970,4,Male,36,3,2,Healthcare Representative,3,Divorced,18079,1,Y,No,20,4,3,80,3,9,2,3,9,7,2,8
43,7510,No,Travel_Rarely,574,Research & Development,11,3,Life Sciences,1,1971,1,Male,30,3,3,Healthcare Representative,3,Married,16873,1,Y,No,17,3,2,80,1,10,1,3,10,9,0,9
38,2991,No,Travel_Frequently,1444,Human Resources,1,4,Other,1,1972,4,Male,88,3,1,Human Resources,2,Married,5224,0,Y,Yes,11,3,2,80,1,7,2,3,6,2,1,2
